symbol,trade_date,value_rs_score,value_rs_rating
SSE:603007,2025-05-29,101.36,40
SSE:603061,2025-05-29,101.37,40
SZSE:300409,2025-05-29,101.37,40
SZSE:000538,2025-05-29,101.37,40
SZSE:001239,2025-05-29,101.38,40
SSE:600029,2025-05-29,101.4,40
SSE:603970,2025-05-29,101.4,40
SZSE:300569,2025-05-29,101.41,40
SZSE:002919,2025-05-29,101.41,40
SSE:601368,2025-05-29,101.41,40
SZSE:300698,2025-05-29,101.42,40
SZSE:002761,2025-05-29,101.42,40
SSE:605598,2025-05-29,101.42,40
SSE:600739,2025-05-29,101.43,40
SZSE:002202,2025-05-29,101.43,40
SSE:603690,2025-05-29,101.43,40
SZSE:301099,2025-05-29,101.44,40
SZSE:002399,2025-05-29,101.44,40
SSE:688252,2025-05-29,101.44,40
SSE:600984,2025-05-29,101.44,40
SSE:605108,2025-05-29,101.46,40
SSE:600251,2025-05-29,101.46,40
SZSE:002763,2025-05-29,101.47,40
SZSE:300009,2025-05-29,101.47,40
SZSE:000925,2025-05-29,101.47,40
SZSE:300160,2025-05-29,101.48,40
SZSE:300166,2025-05-29,101.5,40
SZSE:002130,2025-05-29,101.5,40
SZSE:000709,2025-05-29,101.51,40
SZSE:300158,2025-05-29,101.51,40
SZSE:000428,2025-05-29,101.52,40
SSE:688351,2025-05-29,101.52,40
SZSE:300976,2025-05-29,101.52,40
SZSE:300232,2025-05-29,101.53,40
SZSE:000807,2025-05-29,101.53,40
SZSE:002078,2025-05-29,101.54,40
SSE:600549,2025-05-29,101.54,40
SZSE:300042,2025-05-29,101.55,40
SZSE:002223,2025-05-29,101.56,40
SSE:600782,2025-05-29,101.56,40
SSE:600597,2025-05-29,101.57,40
SSE:605122,2025-05-29,101.57,41
SSE:600812,2025-05-29,101.57,41
SZSE:300926,2025-05-29,101.57,41
SZSE:002371,2025-05-29,101.58,41
SZSE:002339,2025-05-29,101.58,41
SSE:688548,2025-05-29,101.59,41
SZSE:300263,2025-05-29,101.59,41
SZSE:301163,2025-05-29,101.59,41
SSE:688334,2025-05-29,101.6,41
SZSE:002879,2025-05-29,101.6,41
SSE:688133,2025-05-29,101.6,41
SZSE:300134,2025-05-29,101.61,41
SZSE:300676,2025-05-29,101.61,41
SSE:603833,2025-05-29,101.62,41
SSE:605266,2025-05-29,101.62,41
SSE:600346,2025-05-29,101.62,41
SZSE:002932,2025-05-29,101.63,41
SZSE:300131,2025-05-29,101.63,41
SSE:688380,2025-05-29,101.63,41
SZSE:300401,2025-05-29,101.63,41
SZSE:000156,2025-05-29,101.63,41
SZSE:300241,2025-05-29,101.63,41
SZSE:300144,2025-05-29,101.64,41
SZSE:002056,2025-05-29,101.64,41
SSE:688271,2025-05-29,101.65,41
SZSE:000721,2025-05-29,101.66,41
SZSE:002787,2025-05-29,101.66,41
SZSE:301371,2025-05-29,101.66,41
SSE:688161,2025-05-29,101.67,41
SZSE:300774,2025-05-29,101.67,41
SZSE:301311,2025-05-29,101.67,41
SZSE:300670,2025-05-29,101.68,41
SZSE:003016,2025-05-29,101.68,41
SZSE:002723,2025-05-29,101.69,41
SZSE:000068,2025-05-29,101.7,41
SZSE:301100,2025-05-29,101.7,41
SZSE:000597,2025-05-29,101.71,41
SSE:688456,2025-05-29,101.71,41
SZSE:300201,2025-05-29,101.72,41
SSE:600179,2025-05-29,101.72,41
SZSE:300376,2025-05-29,101.72,41
SZSE:002589,2025-05-29,101.72,41
SSE:600725,2025-05-29,101.73,41
SZSE:300853,2025-05-29,101.74,41
SZSE:002360,2025-05-29,101.74,41
SSE:603605,2025-05-29,101.75,41
SZSE:001311,2025-05-29,101.76,41
SZSE:002353,2025-05-29,101.76,41
SSE:688562,2025-05-29,101.77,41
SZSE:300637,2025-05-29,101.77,41
SZSE:300491,2025-05-29,101.77,41
SZSE:300935,2025-05-29,101.77,41
SSE:603231,2025-05-29,101.78,42
SSE:600301,2025-05-29,101.78,42
SSE:603477,2025-05-29,101.79,42
SZSE:001356,2025-05-29,101.79,42
SZSE:002081,2025-05-29,101.8,42
SZSE:301198,2025-05-29,101.8,42
SSE:603367,2025-05-29,101.8,42
SZSE:002866,2025-05-29,101.8,42
SSE:603717,2025-05-29,101.81,42
SZSE:300711,2025-05-29,101.81,42
SZSE:002827,2025-05-29,101.81,42
SZSE:001279,2025-05-29,101.82,42
SSE:688376,2025-05-29,101.83,42
SZSE:002707,2025-05-29,101.84,42
SSE:603002,2025-05-29,101.84,42
SZSE:300387,2025-05-29,101.85,42
SSE:603186,2025-05-29,101.85,42
SZSE:002880,2025-05-29,101.85,42
SZSE:300597,2025-05-29,101.86,42
SSE:603075,2025-05-29,101.86,42
SSE:688586,2025-05-29,101.86,42
SSE:601011,2025-05-29,101.86,42
SSE:600581,2025-05-29,101.87,42
SZSE:300981,2025-05-29,101.88,42
SZSE:300425,2025-05-29,101.88,42
SZSE:301182,2025-05-29,101.88,42
SSE:600704,2025-05-29,101.89,42
SSE:600556,2025-05-29,101.9,42
SZSE:000692,2025-05-29,101.91,42
SZSE:002009,2025-05-29,101.91,42
SZSE:300296,2025-05-29,101.92,42
SSE:688638,2025-05-29,101.92,42
SSE:688070,2025-05-29,101.93,42
SZSE:300217,2025-05-29,101.93,42
SZSE:300278,2025-05-29,101.93,42
SZSE:000852,2025-05-29,101.93,42
SSE:601061,2025-05-29,101.94,42
SZSE:301390,2025-05-29,101.95,42
SSE:603069,2025-05-29,101.95,42
SZSE:002424,2025-05-29,101.96,42
SZSE:300177,2025-05-29,101.97,42
SSE:600211,2025-05-29,101.98,42
SZSE:001236,2025-05-29,101.98,42
SZSE:002062,2025-05-29,101.99,42
SZSE:002243,2025-05-29,102.0,42
SZSE:002484,2025-05-29,102.0,42
SZSE:300365,2025-05-29,102.0,42
SSE:603856,2025-05-29,102.0,42
SSE:603982,2025-05-29,102.01,42
SZSE:000607,2025-05-29,102.02,42
SSE:600989,2025-05-29,102.02,42
SSE:603168,2025-05-29,102.02,42
SZSE:002140,2025-05-29,102.03,43
SZSE:002145,2025-05-29,102.05,43
SZSE:002049,2025-05-29,102.05,43
SZSE:000652,2025-05-29,102.05,43
SSE:600011,2025-05-29,102.05,43
SZSE:000680,2025-05-29,102.06,43
SZSE:300447,2025-05-29,102.06,43
SSE:688079,2025-05-29,102.07,43
SZSE:002039,2025-05-29,102.07,43
SSE:603626,2025-05-29,102.08,43
SSE:600025,2025-05-29,102.09,43
SSE:603687,2025-05-29,102.09,43
SSE:600682,2025-05-29,102.09,43
SZSE:300448,2025-05-29,102.1,43
SSE:600115,2025-05-29,102.1,43
SZSE:301408,2025-05-29,102.1,43
SSE:600446,2025-05-29,102.1,43
SZSE:002282,2025-05-29,102.11,43
SZSE:002101,2025-05-29,102.11,43
SZSE:000932,2025-05-29,102.11,43
SZSE:300557,2025-05-29,102.12,43
SSE:601369,2025-05-29,102.13,43
SZSE:002544,2025-05-29,102.13,43
SZSE:001696,2025-05-29,102.13,43
SSE:601866,2025-05-29,102.13,43
SSE:605028,2025-05-29,102.13,43
SSE:688296,2025-05-29,102.13,43
SZSE:300747,2025-05-29,102.14,43
SZSE:000726,2025-05-29,102.14,43
SSE:688479,2025-05-29,102.14,43
SSE:603848,2025-05-29,102.15,43
SZSE:002275,2025-05-29,102.15,43
SSE:603598,2025-05-29,102.15,43
SZSE:002001,2025-05-29,102.16,43
SSE:600489,2025-05-29,102.18,43
SZSE:000055,2025-05-29,102.2,43
SSE:600939,2025-05-29,102.21,43
SSE:688175,2025-05-29,102.21,43
SZSE:301192,2025-05-29,102.22,43
SSE:600352,2025-05-29,102.22,43
SSE:688073,2025-05-29,102.23,43
SZSE:002941,2025-05-29,102.24,43
SZSE:002559,2025-05-29,102.24,43
SSE:600886,2025-05-29,102.25,43
SZSE:002835,2025-05-29,102.25,43
SZSE:301232,2025-05-29,102.26,43
SZSE:301050,2025-05-29,102.27,43
SSE:603987,2025-05-29,102.27,43
SSE:603187,2025-05-29,102.28,43
SZSE:002449,2025-05-29,102.28,43
SSE:600502,2025-05-29,102.29,43
SZSE:300579,2025-05-29,102.3,43
SZSE:003028,2025-05-29,102.3,44
SZSE:001358,2025-05-29,102.31,44
SZSE:301129,2025-05-29,102.32,44
SZSE:300683,2025-05-29,102.33,44
SSE:600351,2025-05-29,102.34,44
SZSE:300305,2025-05-29,102.34,44
SZSE:300459,2025-05-29,102.34,44
SSE:603345,2025-05-29,102.35,44
SZSE:000557,2025-05-29,102.38,44
SSE:600875,2025-05-29,102.38,44
SZSE:000970,2025-05-29,102.41,44
SSE:601188,2025-05-29,102.42,44
SSE:600108,2025-05-29,102.44,44
SSE:603636,2025-05-29,102.44,44
SZSE:000411,2025-05-29,102.45,44
SZSE:002072,2025-05-29,102.45,44
SZSE:300289,2025-05-29,102.45,44
SSE:601088,2025-05-29,102.48,44
SZSE:000425,2025-05-29,102.48,44
SZSE:002957,2025-05-29,102.48,44
SZSE:301558,2025-05-29,102.48,44
SZSE:300559,2025-05-29,102.49,44
SZSE:300745,2025-05-29,102.5,44
SSE:603861,2025-05-29,102.5,44
SSE:603206,2025-05-29,102.51,44
SSE:605277,2025-05-29,102.51,44
SZSE:301503,2025-05-29,102.51,44
SZSE:002643,2025-05-29,102.51,44
SZSE:300066,2025-05-29,102.52,44
SSE:600674,2025-05-29,102.52,44
SSE:603207,2025-05-29,102.53,44
SZSE:002818,2025-05-29,102.54,44
SSE:688981,2025-05-29,102.54,44
SSE:601997,2025-05-29,102.55,44
SSE:603529,2025-05-29,102.55,44
SSE:600885,2025-05-29,102.56,44
SSE:600425,2025-05-29,102.56,44
SZSE:002254,2025-05-29,102.56,44
SZSE:300852,2025-05-29,102.58,44
SZSE:000822,2025-05-29,102.58,44
SSE:600486,2025-05-29,102.58,44
SZSE:300140,2025-05-29,102.58,44
SSE:603456,2025-05-29,102.58,44
SZSE:000034,2025-05-29,102.59,44
SSE:600222,2025-05-29,102.6,44
SSE:600727,2025-05-29,102.6,44
SZSE:001226,2025-05-29,102.6,44
SZSE:002189,2025-05-29,102.61,44
SZSE:002476,2025-05-29,102.61,44
SSE:600664,2025-05-29,102.62,44
SSE:603977,2025-05-29,102.62,44
SZSE:002926,2025-05-29,102.62,44
SZSE:301012,2025-05-29,102.63,45
SZSE:301095,2025-05-29,102.64,45
SSE:600686,2025-05-29,102.64,45
SSE:600456,2025-05-29,102.66,45
SZSE:300988,2025-05-29,102.66,45
SSE:688095,2025-05-29,102.67,45
SZSE:301500,2025-05-29,102.67,45
SZSE:002344,2025-05-29,102.67,45
SZSE:002614,2025-05-29,102.67,45
SZSE:300224,2025-05-29,102.67,45
SSE:603117,2025-05-29,102.67,45
SZSE:301511,2025-05-29,102.68,45
SZSE:000892,2025-05-29,102.69,45
SZSE:000061,2025-05-29,102.69,45
SSE:600658,2025-05-29,102.69,45
SZSE:002421,2025-05-29,102.7,45
SZSE:300471,2025-05-29,102.71,45
SSE:603211,2025-05-29,102.72,45
SSE:600519,2025-05-29,102.72,45
SZSE:000910,2025-05-29,102.72,45
SSE:600035,2025-05-29,102.72,45
SZSE:002166,2025-05-29,102.72,45
SSE:603163,2025-05-29,102.73,45
SSE:688411,2025-05-29,102.74,45
SSE:600775,2025-05-29,102.75,45
SZSE:300054,2025-05-29,102.75,45
SZSE:002850,2025-05-29,102.75,45
SSE:603309,2025-05-29,102.76,45
SZSE:000661,2025-05-29,102.76,45
SZSE:301332,2025-05-29,102.76,45
SZSE:002963,2025-05-29,102.78,45
SSE:688372,2025-05-29,102.79,45
SZSE:001324,2025-05-29,102.79,45
SZSE:301548,2025-05-29,102.79,45
SZSE:300346,2025-05-29,102.8,45
SSE:603768,2025-05-29,102.82,45
SSE:605086,2025-05-29,102.82,45
SSE:688333,2025-05-29,102.82,45
SZSE:301428,2025-05-29,102.82,45
SSE:600510,2025-05-29,102.83,45
SSE:603098,2025-05-29,102.84,45
SZSE:301202,2025-05-29,102.85,45
SSE:605500,2025-05-29,102.86,45
SZSE:301115,2025-05-29,102.86,45
SZSE:002443,2025-05-29,102.86,45
SZSE:000917,2025-05-29,102.87,45
SSE:600582,2025-05-29,102.87,45
SZSE:002279,2025-05-29,102.88,45
SZSE:002036,2025-05-29,102.88,45
SZSE:000532,2025-05-29,102.89,45
SSE:600257,2025-05-29,102.89,45
SSE:601686,2025-05-29,102.9,45
SZSE:002950,2025-05-29,102.9,46
SSE:688265,2025-05-29,102.91,46
SZSE:301281,2025-05-29,102.91,46
SSE:600176,2025-05-29,102.92,46
SSE:603285,2025-05-29,102.92,46
SZSE:300017,2025-05-29,102.93,46
SZSE:002983,2025-05-29,102.93,46
SSE:603303,2025-05-29,102.93,46
SSE:600699,2025-05-29,102.94,46
SZSE:000656,2025-05-29,102.94,46
SZSE:300786,2025-05-29,102.95,46
SSE:688239,2025-05-29,102.95,46
SSE:600722,2025-05-29,102.95,46
SSE:603638,2025-05-29,102.95,46
SZSE:300272,2025-05-29,102.95,46
SSE:603239,2025-05-29,102.96,46
SZSE:300239,2025-05-29,102.96,46
SSE:688155,2025-05-29,102.96,46
SZSE:300622,2025-05-29,102.97,46
SSE:601816,2025-05-29,102.97,46
SSE:601658,2025-05-29,102.97,46
SZSE:300848,2025-05-29,102.97,46
SSE:603170,2025-05-29,102.98,46
SSE:688119,2025-05-29,102.98,46
SZSE:300964,2025-05-29,103.0,46
SZSE:300470,2025-05-29,103.0,46
SZSE:002021,2025-05-29,103.01,46
SSE:600598,2025-05-29,103.01,46
SSE:603282,2025-05-29,103.01,46
SZSE:300863,2025-05-29,103.01,46
SZSE:002872,2025-05-29,103.01,46
SZSE:301446,2025-05-29,103.01,46
SSE:600681,2025-05-29,103.02,46
SSE:688662,2025-05-29,103.02,46
SZSE:300155,2025-05-29,103.03,46
SZSE:001337,2025-05-29,103.03,46
SSE:603739,2025-05-29,103.03,46
SZSE:300499,2025-05-29,103.03,46
SSE:600560,2025-05-29,103.04,46
SSE:600119,2025-05-29,103.04,46
SZSE:301203,2025-05-29,103.05,46
SZSE:000688,2025-05-29,103.05,46
SSE:601518,2025-05-29,103.06,46
SSE:688085,2025-05-29,103.06,46
SZSE:300619,2025-05-29,103.06,46
SZSE:000581,2025-05-29,103.06,46
SZSE:002321,2025-05-29,103.08,46
SZSE:300419,2025-05-29,103.09,46
SZSE:002703,2025-05-29,103.1,46
SZSE:000338,2025-05-29,103.1,46
SZSE:300962,2025-05-29,103.1,46
SZSE:002803,2025-05-29,103.11,46
SSE:603217,2025-05-29,103.11,47
SZSE:301226,2025-05-29,103.12,47
SZSE:000089,2025-05-29,103.12,47
SSE:600103,2025-05-29,103.12,47
SSE:601236,2025-05-29,103.12,47
SSE:688498,2025-05-29,103.13,47
SZSE:300958,2025-05-29,103.13,47
SZSE:301295,2025-05-29,103.13,47
SSE:603733,2025-05-29,103.13,47
SZSE:300790,2025-05-29,103.13,47
SZSE:300987,2025-05-29,103.14,47
SZSE:300737,2025-05-29,103.14,47
SZSE:003023,2025-05-29,103.16,47
SSE:600734,2025-05-29,103.17,47
SSE:600017,2025-05-29,103.17,47
SSE:600713,2025-05-29,103.18,47
SSE:603978,2025-05-29,103.18,47
SZSE:002671,2025-05-29,103.19,47
SZSE:000783,2025-05-29,103.21,47
SZSE:300410,2025-05-29,103.22,47
SZSE:301227,2025-05-29,103.22,47
SSE:601860,2025-05-29,103.23,47
SSE:688553,2025-05-29,103.24,47
SZSE:300937,2025-05-29,103.25,47
SZSE:300313,2025-05-29,103.25,47
SSE:600027,2025-05-29,103.26,47
SSE:600293,2025-05-29,103.27,47
SZSE:300375,2025-05-29,103.27,47
SZSE:002400,2025-05-29,103.28,47
SZSE:002799,2025-05-29,103.29,47
SSE:688515,2025-05-29,103.31,47
SSE:600053,2025-05-29,103.31,47
SSE:600756,2025-05-29,103.32,47
SSE:600760,2025-05-29,103.32,47
SZSE:300397,2025-05-29,103.34,47
SZSE:300331,2025-05-29,103.34,47
SZSE:002530,2025-05-29,103.34,47
SSE:688035,2025-05-29,103.35,47
SSE:603517,2025-05-29,103.36,47
SSE:601399,2025-05-29,103.36,47
SZSE:301059,2025-05-29,103.36,47
SSE:600381,2025-05-29,103.37,47
SZSE:300741,2025-05-29,103.37,47
SZSE:002659,2025-05-29,103.38,47
SSE:603136,2025-05-29,103.38,47
SSE:600405,2025-05-29,103.38,47
SSE:688595,2025-05-29,103.39,47
SZSE:300684,2025-05-29,103.39,47
SZSE:300921,2025-05-29,103.4,47
SSE:603082,2025-05-29,103.41,47
SZSE:300562,2025-05-29,103.41,47
SZSE:300795,2025-05-29,103.42,47
SSE:600588,2025-05-29,103.43,48
SSE:688528,2025-05-29,103.43,48
SZSE:300384,2025-05-29,103.44,48
SZSE:002481,2025-05-29,103.46,48
SZSE:300770,2025-05-29,103.47,48
SSE:600098,2025-05-29,103.47,48
SZSE:301349,2025-05-29,103.47,48
SSE:603363,2025-05-29,103.47,48
SSE:600567,2025-05-29,103.48,48
SSE:688053,2025-05-29,103.49,48
SSE:688065,2025-05-29,103.49,48
SSE:603421,2025-05-29,103.5,48
SZSE:001278,2025-05-29,103.5,48
SZSE:300423,2025-05-29,103.51,48
SSE:603528,2025-05-29,103.52,48
SSE:688489,2025-05-29,103.52,48
SZSE:000957,2025-05-29,103.52,48
SZSE:300259,2025-05-29,103.54,48
SZSE:300210,2025-05-29,103.55,48
SZSE:002877,2025-05-29,103.55,48
SZSE:002663,2025-05-29,103.56,48
SSE:600956,2025-05-29,103.56,48
SSE:600169,2025-05-29,103.57,48
SZSE:300831,2025-05-29,103.57,48
SSE:601555,2025-05-29,103.59,48
SZSE:002511,2025-05-29,103.59,48
SZSE:300908,2025-05-29,103.59,48
SZSE:002906,2025-05-29,103.6,48
SSE:688778,2025-05-29,103.6,48
SSE:603331,2025-05-29,103.61,48
SZSE:002545,2025-05-29,103.61,48
SSE:600252,2025-05-29,103.61,48
SSE:605339,2025-05-29,103.63,48
SZSE:000733,2025-05-29,103.64,48
SZSE:002186,2025-05-29,103.64,48
SZSE:002747,2025-05-29,103.65,48
SZSE:002216,2025-05-29,103.67,48
SZSE:000869,2025-05-29,103.67,48
SZSE:000791,2025-05-29,103.67,48
SZSE:002608,2025-05-29,103.68,48
SSE:600521,2025-05-29,103.7,48
SSE:603858,2025-05-29,103.7,48
SSE:603817,2025-05-29,103.7,48
SZSE:002017,2025-05-29,103.7,48
SZSE:300626,2025-05-29,103.7,48
SZSE:002362,2025-05-29,103.71,48
SSE:601999,2025-05-29,103.71,48
SZSE:301072,2025-05-29,103.71,48
SZSE:002795,2025-05-29,103.72,48
SZSE:002267,2025-05-29,103.72,48
SSE:688203,2025-05-29,103.74,48
SSE:688028,2025-05-29,103.74,48
SZSE:000419,2025-05-29,103.74,49
SZSE:300243,2025-05-29,103.75,49
SSE:605366,2025-05-29,103.76,49
SZSE:002978,2025-05-29,103.76,49
SZSE:000637,2025-05-29,103.77,49
SZSE:002485,2025-05-29,103.77,49
SZSE:301010,2025-05-29,103.77,49
SSE:601969,2025-05-29,103.78,49
SSE:600642,2025-05-29,103.78,49
SSE:603660,2025-05-29,103.78,49
SSE:603890,2025-05-29,103.79,49
SSE:603230,2025-05-29,103.79,49
SSE:600329,2025-05-29,103.79,49
SSE:600676,2025-05-29,103.79,49
SSE:603215,2025-05-29,103.8,49
SZSE:000912,2025-05-29,103.8,49
SZSE:002474,2025-05-29,103.8,49
SSE:603808,2025-05-29,103.81,49
SSE:601089,2025-05-29,103.81,49
SZSE:002676,2025-05-29,103.81,49
SZSE:002908,2025-05-29,103.82,49
SSE:600579,2025-05-29,103.84,49
SSE:600628,2025-05-29,103.84,49
SSE:603530,2025-05-29,103.84,49
SZSE:000751,2025-05-29,103.87,49
SZSE:002428,2025-05-29,103.87,49
SZSE:301019,2025-05-29,103.89,49
SZSE:002524,2025-05-29,103.9,49
SZSE:301098,2025-05-29,103.91,49
SSE:600331,2025-05-29,103.93,49
SSE:600673,2025-05-29,103.94,49
SSE:688037,2025-05-29,103.95,49
SSE:688505,2025-05-29,103.95,49
SZSE:002760,2025-05-29,103.95,49
SZSE:002554,2025-05-29,103.96,49
SZSE:002864,2025-05-29,103.96,49
SZSE:001373,2025-05-29,103.97,49
SZSE:000019,2025-05-29,103.98,49
SSE:603043,2025-05-29,103.99,49
SZSE:301419,2025-05-29,103.99,49
SSE:600195,2025-05-29,103.99,49
SZSE:301237,2025-05-29,104.0,49
SSE:600838,2025-05-29,104.0,49
SZSE:301469,2025-05-29,104.0,49
SZSE:300564,2025-05-29,104.01,49
SZSE:000995,2025-05-29,104.01,49
SZSE:301025,2025-05-29,104.02,49
SZSE:300693,2025-05-29,104.02,49
SZSE:300254,2025-05-29,104.03,49
SSE:603909,2025-05-29,104.03,49
SZSE:002478,2025-05-29,104.03,49
SSE:600265,2025-05-29,104.04,49
SZSE:002578,2025-05-29,104.05,50
SZSE:002024,2025-05-29,104.05,50
SZSE:300271,2025-05-29,104.06,50
SZSE:301089,2025-05-29,104.07,50
SZSE:301292,2025-05-29,104.07,50
SZSE:002969,2025-05-29,104.08,50
SZSE:002540,2025-05-29,104.09,50
SZSE:001283,2025-05-29,104.09,50
SZSE:300483,2025-05-29,104.1,50
SSE:600784,2025-05-29,104.1,50
SSE:603896,2025-05-29,104.11,50
SSE:601113,2025-05-29,104.11,50
SSE:688450,2025-05-29,104.11,50
SZSE:301186,2025-05-29,104.12,50
SZSE:002110,2025-05-29,104.13,50
SZSE:300767,2025-05-29,104.13,50
SSE:688218,2025-05-29,104.13,50
SZSE:002382,2025-05-29,104.14,50
SSE:603685,2025-05-29,104.14,50
SSE:603085,2025-05-29,104.15,50
SSE:600345,2025-05-29,104.15,50
SSE:600928,2025-05-29,104.16,50
SZSE:300436,2025-05-29,104.17,50
SZSE:300881,2025-05-29,104.18,50
SZSE:002388,2025-05-29,104.18,50
SZSE:000555,2025-05-29,104.19,50
SZSE:300497,2025-05-29,104.19,50
SZSE:300206,2025-05-29,104.19,50
SSE:603587,2025-05-29,104.19,50
SZSE:300828,2025-05-29,104.2,50
SSE:603729,2025-05-29,104.2,50
SZSE:300214,2025-05-29,104.2,50
SSE:600386,2025-05-29,104.2,50
SZSE:300523,2025-05-29,104.22,50
SZSE:300488,2025-05-29,104.23,50
SSE:688509,2025-05-29,104.24,50
SZSE:300549,2025-05-29,104.24,50
SZSE:002644,2025-05-29,104.25,50
SSE:600272,2025-05-29,104.26,50
SZSE:002050,2025-05-29,104.26,50
SZSE:300246,2025-05-29,104.27,50
SZSE:002396,2025-05-29,104.28,50
SSE:603311,2025-05-29,104.28,50
SSE:601116,2025-05-29,104.29,50
SSE:603176,2025-05-29,104.29,50
SZSE:000711,2025-05-29,104.29,50
SSE:600741,2025-05-29,104.29,50
SSE:601599,2025-05-29,104.31,50
SSE:600015,2025-05-29,104.34,50
SSE:600032,2025-05-29,104.35,50
SZSE:300427,2025-05-29,104.35,50
SSE:603999,2025-05-29,104.35,50
SSE:601226,2025-05-29,104.35,51
SZSE:002233,2025-05-29,104.36,51
SZSE:300234,2025-05-29,104.37,51
SSE:601328,2025-05-29,104.37,51
SZSE:002090,2025-05-29,104.38,51
SSE:600908,2025-05-29,104.38,51
SZSE:300231,2025-05-29,104.39,51
SZSE:000952,2025-05-29,104.39,51
SSE:601608,2025-05-29,104.4,51
SSE:688682,2025-05-29,104.4,51
SZSE:002163,2025-05-29,104.41,51
SSE:600288,2025-05-29,104.41,51
SZSE:002330,2025-05-29,104.44,51
SSE:600750,2025-05-29,104.44,51
SSE:600623,2025-05-29,104.45,51
SZSE:000536,2025-05-29,104.47,51
SZSE:002453,2025-05-29,104.47,51
SSE:603899,2025-05-29,104.47,51
SZSE:000551,2025-05-29,104.48,51
SZSE:301362,2025-05-29,104.48,51
SSE:688025,2025-05-29,104.48,51
SSE:688448,2025-05-29,104.48,51
SSE:600143,2025-05-29,104.5,51
SZSE:000676,2025-05-29,104.5,51
SSE:600398,2025-05-29,104.5,51
SSE:600305,2025-05-29,104.51,51
SSE:600064,2025-05-29,104.51,51
SSE:603501,2025-05-29,104.52,51
SSE:600987,2025-05-29,104.54,51
SZSE:000426,2025-05-29,104.54,51
SZSE:002898,2025-05-29,104.55,51
SZSE:300664,2025-05-29,104.58,51
SSE:605287,2025-05-29,104.58,51
SZSE:300183,2025-05-29,104.58,51
SSE:688051,2025-05-29,104.58,51
SZSE:001338,2025-05-29,104.59,51
SZSE:300414,2025-05-29,104.62,51
SZSE:002086,2025-05-29,104.63,51
SSE:603859,2025-05-29,104.64,51
SSE:688167,2025-05-29,104.64,51
SZSE:002741,2025-05-29,104.65,51
SSE:603383,2025-05-29,104.66,51
SSE:688347,2025-05-29,104.66,51
SZSE:002981,2025-05-29,104.66,51
SZSE:000066,2025-05-29,104.66,51
SZSE:000421,2025-05-29,104.67,51
SSE:603177,2025-05-29,104.67,51
SZSE:300503,2025-05-29,104.68,51
SZSE:002441,2025-05-29,104.69,51
SSE:688307,2025-05-29,104.69,51
SZSE:002213,2025-05-29,104.71,51
SZSE:300494,2025-05-29,104.71,51
SZSE:300796,2025-05-29,104.74,52
SSE:600167,2025-05-29,104.75,52
SZSE:002462,2025-05-29,104.75,52
SSE:600114,2025-05-29,104.75,52
SSE:600366,2025-05-29,104.76,52
SZSE:300290,2025-05-29,104.77,52
SZSE:300323,2025-05-29,104.78,52
SSE:600509,2025-05-29,104.79,52
SSE:600691,2025-05-29,104.8,52
SZSE:300050,2025-05-29,104.81,52
SZSE:300510,2025-05-29,104.82,52
SZSE:002420,2025-05-29,104.82,52
SZSE:002605,2025-05-29,104.83,52
SSE:601216,2025-05-29,104.85,52
SZSE:002386,2025-05-29,104.87,52
SSE:605089,2025-05-29,104.88,52
SSE:688529,2025-05-29,104.88,52
SSE:603486,2025-05-29,104.89,52
SZSE:001366,2025-05-29,104.89,52
SSE:688329,2025-05-29,104.9,52
SZSE:301021,2025-05-29,104.9,52
SZSE:301265,2025-05-29,104.91,52
SZSE:300479,2025-05-29,104.91,52
SZSE:300635,2025-05-29,104.92,52
SZSE:301296,2025-05-29,104.94,52
SZSE:002245,2025-05-29,104.94,52
SZSE:002446,2025-05-29,104.97,52
SSE:600215,2025-05-29,104.97,52
SZSE:300875,2025-05-29,104.98,52
SSE:600730,2025-05-29,104.99,52
SZSE:301559,2025-05-29,104.99,52
SZSE:002057,2025-05-29,104.99,52
SZSE:300661,2025-05-29,105.0,52
SZSE:300983,2025-05-29,105.0,52
SZSE:301130,2025-05-29,105.01,52
SSE:600726,2025-05-29,105.01,52
SSE:688039,2025-05-29,105.02,52
SSE:688571,2025-05-29,105.02,52
SZSE:000548,2025-05-29,105.02,52
SZSE:000617,2025-05-29,105.03,52
SSE:603041,2025-05-29,105.04,52
SSE:600168,2025-05-29,105.07,52
SSE:603312,2025-05-29,105.08,52
SZSE:300041,2025-05-29,105.08,52
SZSE:002235,2025-05-29,105.08,52
SSE:688057,2025-05-29,105.08,52
SSE:600780,2025-05-29,105.08,52
SZSE:300750,2025-05-29,105.09,52
SZSE:300616,2025-05-29,105.09,52
SSE:688357,2025-05-29,105.11,52
SSE:601996,2025-05-29,105.12,52
SSE:605189,2025-05-29,105.14,52
SZSE:002597,2025-05-29,105.14,53
SZSE:300862,2025-05-29,105.15,53
SZSE:001216,2025-05-29,105.16,53
SSE:688083,2025-05-29,105.16,53
SZSE:002225,2025-05-29,105.16,53
SZSE:301073,2025-05-29,105.16,53
SZSE:002472,2025-05-29,105.17,53
SZSE:000407,2025-05-29,105.18,53
SSE:603038,2025-05-29,105.18,53
SZSE:000755,2025-05-29,105.18,53
SSE:600371,2025-05-29,105.19,53
SZSE:002702,2025-05-29,105.19,53
SZSE:300181,2025-05-29,105.2,53
SSE:601811,2025-05-29,105.2,53
